PREFIXO: ;D9-005
NOME DO POSTO: ;FAZENDA GUANA
MUNICÍPIO: ;TEODORO SAMPAIO
CURSO D'ÁGUA: ;PARANA/PRATA/R,(DA)
LATITUDE: ;22°19'00"
LONGITUDE: ;52°39'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  07/1974;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,1;  4,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;10,1;14,8
  08/1974;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  3,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,1;  0,0;  0,0;5,1;8,6;0,0;8,6;21,0
  09/1974;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,1;0,0;0,0;---;11,1;11,8
  10/1974;  0,0;  0,0;  0,0; 23,2; 12,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,1;  0,0;  5,9;  0,0;  0,0;  0,0;  0,0; 43,5; 22,1; 25,5;  2,5; 47,3;2,7;34,7;0,0;47,3;235,9
  11/1974;  0,0;  0,0;  0,0;  0,0;  0,0; 13,9;  0,0;  0,2;  0,0;  0,0;  0,0;  3,7; 23,5;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,3;  0,5;  0,0;  0,0;  0,0;  0,0;  1,8; 15,3;0,1;25,7;---;25,7;95,2
  12/1974;  1,6;  1,5; 19,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 76,7;  0,0;  0,0;  2,1; 23,8; 27,3;  0,0;  0,0;  8,9; 12,9;  0,0;  6,1;  0,0;  0,0;  0,0;  0,0;34,7;0,0;15,2;76,7;229,9
  01/1975;  0,0; 10,6;  0,0;  0,0;  0,0;  0,0;  3,3;  3,3;  7,9;  1,5; 28,7;  6,1;  0,0;  4,1;  0,0;  4,1;  0,0;  0,0;  2,2;  1,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,1;  0,0;0,0;3,4;0,0;28,7;83,5
  02/1975;  0,2; 30,2;  0,0;  7,0; 50,1;  2,3;  0,0;  7,9; 13,8;  9,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  0,1;  0,0; 20,7;  0,0;  2,8;  4,5;  0,3; 13,7;  0,0;  1,3;---;---;---;50,1;171,6
  03/1975;  0,0;  0,0;  4,8; 18,0;  4,4;  1,8;  0,9;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  0,0;  0,0; 41,0;  0,0;  0,2;  0,0;  0,6;  0,0;  0,0;  0,0;  0,0;3,1;0,0;3,0;41,0;83,0
  04/1975; 16,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,2; 56,1; 39,2;  0,0;  0,0;  0,0; 36,1;  0,2;  0,0;  0,0; 30,7;  8,5;  0,0;  0,0;  0,0; 10,1;  0,0;  0,0;  0,0;  0,0;0,0;30,4;---;56,1;248,6
  05/1975;  0,0;  0,0;  1,1;  0,0;  0,0;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;1,6;2,7
