PREFIXO: ;D2-078
NOME DO POSTO: ;REPRESA
MUNICÍPIO: ;PIQUETE
CURSO D'ÁGUA: ;PIQUETE,RIB
LATITUDE: ;22°36'00"
LONGITUDE: ;45°13'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  09/1966;  0,0;  6,0;  3,0;  2,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0; 14,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;19,8;0,0;---;19,8;51,7
  10/1966;  0,0;  0,0;  0,0;  0,0;  1,0;  2,0; 12,9; 42,6; 13,9;  1,0;  0,0;  0,0;  2,0;  2,0;  0,0;  0,0;  1,0;  1,0; 32,7;  0,0;  0,0;  0,0; 15,9;  0,0;  0,0;  0,0;  0,0;  9,9;5,0;14,9;1,3;42,6;159,1
  11/1966;  0,1; 19,8; 23,8; 22,8;  0,0;  1,0;  0,0;  7,0;  0,0; 12,9; 11,9;  0,0;  9,9; 12,9;  8,0; 45,6; 11,9; 45,6; 19,8;  0,0;  0,0;  6,0; 14,9; 14,9;  0,0;  0,0;  0,0; 11,9;0,0;0,0;---;45,6;300,7
  12/1966;  0,0;  3,0;  2,0; 13,9;  0,0;  5,0;  0,0;  7,0; 10,9;  0,0;  0,0;  3,0;  4,0; 19,8;  4,0;  6,0;  5,0; 41,6;  0,0;  6,0; 23,8;113,9; 63,4; 79,2; 19,8;  2,0;  5,0; 40,6;0,0;0,0;2,0;113,9;480,9
  01/1967;  0,0;  0,0; 39,6;  0,0; 44,6; 29,7; 29,7;  2,0;  3,0; 16,9; 11,9; 97,1;  9,9;  3,0;  0,0;  8,0; 15,9;  9,9;  7,0;  8,0; 11,9;  0,0;  2,0; 12,0;  1,0;  3,0;  5,0;  9,0;7,0;5,0;23,8;97,1;415,9
  02/1967;  5,0;  4,0;  2,0; 19,8; 16,9;  2,0;  4,0;  9,9;  2,0;  0,0;  6,0; 16,9;  0,0;  0,0;  4,0;  0,0;  0,0;  6,0; 28,8; 17,9; 23,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;28,8;169,0
  03/1967;  0,0;  7,0;  8,0; 12,9;  0,0; 15,9;  0,0;  0,0;  5,0; 12,9;  3,0;  0,0;  0,0;  0,0;  6,0; 24,8; 11,9;  2,0; 40,6; 19,8;  0,0; 18,9;  0,0;  0,0; 29,7; 86,2;  0,0; 13,9;12,9;0,0;6,0;86,2;337,4
  04/1967; 22,8;  2,0;  0,0; 87,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  1,0;  0,0;0,0;0,0;---;87,2;127,0
  05/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  06/1967;  0,0;  0,0;  0,0;  0,0;  0,0;  9,9;  8,0;  0,0;  2,0;  0,0;  0,0;  6,0; 11,9;  8,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,8;  1,0;  0,0;0,0;0,0;---;19,8;69,6
