PREFIXO: ;G5-002
NOME DO POSTO: ;MORRO REDONDO
MUNICÍPIO: ;CANANEIA
CURSO D'ÁGUA: ;IPIRANGUINHA,R
LATITUDE: ;25°04'00"
LONGITUDE: ;48°08'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  02/1975;  1,9;  0,3;  0,2; 20,3; 37,9; 11,8;  2,5; 21,0; 31,9;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  7,0; 40,4;  3,0;  5,3; 28,2;  7,9;  0,0;  0,0; 40,1;  2,7;  2,0;---;---;---;40,4;265,9
  03/1975; 32,0;  0,2; 25,1;  0,0;  0,0;  0,0;  4,8;  1,6; 36,9;  0,4;  0,0;  0,0;  7,9;  0,6;  0,2; 26,5;  3,5; 11,6;  6,1;  0,2;118,1;  1,2;  0,2;  0,5; 12,7; 29,3;  5,1;  0,5;1,5;1,1;24,2;118,1;352,0
  04/1975;  0,1;  0,4;  0,3; 40,1;  5,5;  9,1;  3,9;  3,2;  0,8;  8,3;  3,5; 24,8;  0,0;  2,5;  6,5;  2,6;  0,1;  0,0;  0,0;  1,3;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;40,1;113,2
  05/1975; 66,5; 16,9;  3,4; 16,7;  0,1;  0,2; 14,1; 42,3;  2,8;  0,1;  0,1;  0,0;  0,0;  0,2;  0,0; 10,0; 64,8;  1,7;  2,4;  6,6; 16,2; 13,1;  1,2;  1,6;  1,9;  5,3;  0,5;  0,2;0,1;0,0;0,0;66,5;289,0
  06/1975;  0,0;  2,3;  3,1; 14,3;  9,4;  4,3;  0,8;  0,3;  0,2;  0,0;  0,0;  0,3;  0,2;  3,8;  1,1;  1,6; 15,8;  1,3;  0,2;  0,0;  0,0;  0,2;  0,3;  1,2;  0,0;  7,6;  1,1;  0,0;0,0;0,1;---;15,8;69,5
  07/1975;  0,0;  7,5;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,5; 60,6;  1,9;  0,0;  1,6;  0,0;  0,2;  0,6;  0,1;  0,0;  0,6;  0,0;  0,0;0,0;0,0;0,0;60,6;74,7
  08/1975;  0,2;  0,0;  0,0;  0,2;  0,5;  4,5; 45,1;  3,0;  3,5;  0,2;  0,2;  0,1;  0,0;  0,3;  0,4;  0,0;  0,0;  6,5;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,1;  0,6;  2,4;0,0;0,0;1,3;45,1;74,2
  09/1975;  4,1;  2,3;  3,0;  0,3;  0,0;  0,1;  0,1;  1,2;  0,4;  0,0;  0,2;  0,3;  1,6;  0,0;  0,5;  1,6; 16,4; 21,9; 10,0; 10,0;  3,0; 17,5; 21,6;  6,8;  0,3;  0,0; 17,9;  8,1;0,2;15,7;---;21,9;165,1
  10/1975;  0,1;  0,3; 24,9;  5,6; 23,8; 18,1; 10,0;  0,9; 15,9; 24,4; 37,2; 24,2;  4,7;  8,1;  1,2;  0,0;  0,0;  0,7; 50,5;  6,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;0,0;8,9;5,3;50,5;273,0
  11/1975; 10,7; 45,7;  2,9; 25,1;  0,3;  0,7; 12,9;  0,0;  0,0;  5,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3; 35,9;  8,7;  6,5; 27,9;  0,0;  0,0;  0,0; 32,5; 11,1;  1,3;  6,5;0,2;26,3;---;45,7;261,4
