PREFIXO: ;G5-001
NOME DO POSTO: ;ARIRI
MUNICÍPIO: ;CANANEIA
CURSO D'ÁGUA: ;
LATITUDE: ;25°13'00"
LONGITUDE: ;48°02'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  04/1946;  4,7; 15,7;  0,0;  3,7;  3,0; 15,4; 60,5;  0,0;  0,0;  0,6;  0,0; 37,4;  0,0;  0,0;  0,6; 19,1;  4,2;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;0,0;0,0;---;60,5;165,8
  05/1946;  0,0; 18,2;  6,3;  0,0;  4,5; 27,7; 15,6;  0,0;  0,0;  0,0;  0,0;131,3; 60,1; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0; 13,3;  0,0;  0,0;  0,0;  0,0;  3,5;  1,6;  1,2;  0,0;0,0;0,0;0,0;131,3;293,3
  06/1946;  3,6; 84,8;  1,5;  0,0;  0,5;  0,0;  0,0;  0,0;  6,4;  4,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  1,3;  3,6;  0,3;  7,4;  6,3;  0,0;  0,0;  3,2;  0,1;2,1;1,2;---;84,8;126,8
  07/1946;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3; 24,3;  8,2;  3,0;  3,5;  0,0;  3,3;  9,4;  0,0;  0,0;  0,2;  3,1;  0,0;  0,6;  0,0;  0,1;  3,4;  0,0;  0,5;  0,2;  0,0;  0,0;  0,0;0,0;0,2;0,4;24,3;60,7
  08/1946;  0,0;  3,5;  0,3;  0,0;  0,3;  0,0; 12,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  2,4; 66,5;  9,2;  0,0;  0,0;  0,0; 17,2;3,5;0,0;0,0;66,5;115,2
  09/1946;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,2;  0,4;  0,3;  0,1;  0,2; 39,2;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4;  4,2;  0,0;  3,5;  4,4;  0,0;46,2;8,4;---;46,2;114,2
  10/1946;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,3;  0,0; 38,5; 12,3;  0,0;  1,1;  0,0;  4,0;  7,3; 12,2; 25,3; 15,4;  0,1; 90,7; 28,4;  0,4;  0,0; 26,3; 32,5;  2,1;  5,7; 25,3;0,0;6,4;12,3;90,7;348,6
  11/1946;  0,0;  0,0;  0,0;  0,0;  0,9;  0,0;  0,5;  0,0;  6,6;  2,4;  1,2;  7,1;  0,4;  0,3;  1,4;  0,0;  0,0;  0,0;  0,0;  0,3;  0,4;  0,3;  0,0;  0,0;  0,0;  5,7;  0,0;  0,8;13,4;20,4;---;20,4;62,1
  12/1946;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  7,1;  3,2;  1,3;  8,3;  0,1;  2,6;  0,9;  0,0; 10,5;  3,5;  2,6;  0,4;  0,0;  0,0; 11,6; 66,4; 74,3; 45,2; 40,0;  0,6;  0,0;  0,0;5,2;0,0;0,7;74,3;285,8
  01/1947;  0,0;  0,0;  8,2; 17,7; 16,3;  0,0;  0,0; 22,6;  2,1; 10,2;  0,0;  3,9; 31,9; 21,2; 17,3;  0,0;141,6; 28,8; 29,0; 18,4;  0,5;  0,6;  9,7;  0,0;  6,7;  6,4; 35,7; 15,1;19,3;0,0;1,8;141,6;465,0
