PREFIXO: ;A6-001
NOME DO POSTO: ;RIOLANDIA
MUNICÍPIO: ;RIOLANDIA
CURSO D'ÁGUA: ;GRANDE,R
LATITUDE: ;19°58'00"
LONGITUDE: ;49°41'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  09/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;6,0;8,5
  10/1963;  3,1;  7,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,6;  0,0;  2,1;  0,0;  0,0;  7,0;  0,0;  0,0;  3,3;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;19,6;42,7
  11/1963;  0,0; 12,6;  0,0;  0,0;  0,0; 15,5;  0,0;  0,0;  0,9;  5,5;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  9,0; 59,3;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  0,0;0,0;0,0;---;59,3;104,3
  12/1963;  0,0;  0,0;  0,0; 20,3; 23,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7; 17,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;8,6;5,9;3,4;23,0;87,5
  01/1964; 26,8;  3,0; 68,3;  0,0;  1,3;  2,1;  0,0;  1,9;  0,4;  0,0; 50,0;  0,8; 12,6;  1,4;  4,3;  0,0;  0,0;  7,0;  0,0;  0,1;  0,0;  0,7;  3,9; 43,6; 31,9;  0,0;  0,0;  0,0;0,0;0,0;19,0;68,3;279,1
  02/1964;  1,4;  1,6;  0,0;  1,0;  0,0;  2,8; 15,5;  1,2; 20,3;  0,0;  7,7;  1,6;  0,7;  1,7; 27,9; 10,4;  5,0; 20,9; 29,1; 17,3;  0,0;  0,0;  8,2;  8,2;  0,0;  0,0;  0,0;  2,0;2,6;---;---;29,1;187,1
  03/1964;  0,0;  2,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,6; 37,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,7;3,1;2,0;23,6;37,3;90,2
  04/1964; 13,0; 16,8; 19,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;19,5;55,7
  05/1964; 27,7;  1,7;  0,0;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;27,7;32,9
  06/1964;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,8;  0,0;  6,8;0,0;0,0;---;6,8;10,6
  07/1964;  0,0;  1,5;  0,8;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0; 15,4;  7,8;  0,0;  0,0;0,0;0,0;0,0;15,4;33,0
  08/1964;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/1964;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  8,2; 18,4; 40,5;0,0;17,4;---;40,5;86,9
