PREFIXO: ;C6-031
NOME DO POSTO: ;NOVA ITAPIREMA
MUNICÍPIO: ;NOVA ALIANCA
CURSO D'ÁGUA: ;FARTURA,RIB DA
LATITUDE: ;21°05'00"
LONGITUDE: ;49°33'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  08/1958;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,4;0,0;0,0;0,0;21,4;22,7
  09/1958;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,3;  0,0;  0,0;  0,0; 18,7; 10,3; 13,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6;  0,5;  0,0; 13,6;  0,0;  0,0;0,0;0,0;---;18,7;60,6
  10/1958;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,0;  0,0;  0,0;  0,0; 34,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  8,2;  0,0;  0,0;  0,0;  0,0; 32,3;  3,9; 10,2; 10,1; 20,6; 13,9;30,6;14,2;0,0;34,0;189,2
  11/1958;  0,0; 19,5; 59,7;  0,0;  0,0;  0,0;  0,0;  0,0; 24,3; 13,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,3;  0,0;  0,0;  0,0;  0,0;  0,0; 26,8;  0,0;  0,0;  0,0;  0,0;14,5;2,5;---;59,7;166,1
  12/1958;  0,4;  0,3;  0,0;  0,0;  1,8;  0,0;  4,5;  0,0;  0,2;  6,5;  0,8;  6,8; 13,4; 21,3;  0,0; 21,5; 72,0; 20,0; 10,5;  3,1; 50,9;  2,7;  1,3;  0,0;  0,0; 31,2;  0,0;  0,0;1,5;0,0;0,0;72,0;270,7
  01/1959;  0,0;  0,0;  6,3; 19,5;  6,4; 39,2;  5,8; 29,7;  0,0;  0,0;  6,9;  9,3;  7,5; 20,6;  0,0; 53,8; 24,2; 53,4;  0,0;  0,0;  0,0; 26,4;  3,5;  0,0;  0,4;  0,0;  1,5;  1,2;0,0;4,6;0,0;53,8;320,2
  02/1959; 19,5; 18,9;  0,0; 12,4;  0,0;  4,9;  7,3;  0,0;  0,0;  0,0;  0,0; 52,6; 10,5; 25,3; 10,5;  5,3;  7,8;  0,0;  2,5;  0,0;  0,0;  0,0; 10,5;  5,3;  0,0;  0,0; 12,5;  0,0;---;---;---;52,6;205,8
  03/1959;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0;  1,9;  3,5; 50,6;  0,0;  0,0;  7,5; 22,5;  0,0;  0,0;  0,0;  9,5; 31,8;  1,5;  7,5;  5,8;  3,5;  2,3;  0,0;  0,0;  0,0;  0,0; 16,4;7,5;0,0;0,0;50,6;175,3
  04/1959;  0,0;  0,8;  0,0;  0,0;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,3;  0,0;  0,0;  0,0; 10,5;  0,0;  0,0;0,0;0,0;---;18,3;32,1
  05/1959;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,8;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;15,8;19,3
  06/1959;  0,0;  0,0;  0,0;  0,0; 17,5;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;17,5;21,5
  07/1959;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;19,5;19,5;19,5
  08/1959;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  1,8;  8,5;  0,0;  0,0;  3,5;  6,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;8,5;21,1
  09/1959;  0,0;  9,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,5;  0,0;  0,0;  0,0;0,0;0,0;---;12,5;22,0
  10/1959;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8;  0,0; 56,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,9; 18,5;  3,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;56,5;112,4
  11/1959;  0,0;  0,0;  0,0;  0,0;  6,8; 39,8;  0,0;  0,0;  0,0; 23,5; 22,9;  9,5;  0,0;  0,0;  0,0;  0,0;  0,0; 15,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,5;  0,0;  8,5;0,0;0,0;---;39,8;138,4
  12/1959;  0,0;  0,0; 42,5; 45,8;  0,0;  0,0;  8,5;  9,8; 15,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5;  0,0; 36,8;  0,0; 18,5;  0,0; 15,8;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;45,8;197,9
  01/1960;  0,0;  0,0; 15,8;  0,0;  0,0; 19,5;  5,3; 75,8; 10,5; 61,3; 36,5;  2,4;  0,0;  0,0; 15,8;  0,0; 12,5;  4,5; 16,8;  8,3;  0,0;  2,3;  5,4;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;75,8;292,7
  02/1960;  0,0;  0,0; 13,8;  0,0;  0,0;  0,0; 25,7;  0,0;  7,5;  3,5;  0,0;  0,0;  0,0;  0,0;  5,3;  0,0;  7,5;  0,0; 11,4; 38,6;  0,0;  4,3;  0,0;  8,6;  6,7;  0,0; 75,8; 15,3;18,5;---;---;75,8;242,5
  03/1960; 26,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,4;  0,0;  1,3; 21,5;  0,0;  0,0;  0,0;  0,0;  0,0; 13,4; 28,6;  6,3;  0,0; 15,8;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;19,6;28,6;136,7
  04/1960;  0,0;  0,0;  0,0; 23,6;  0,0;  0,0;  7,4;  1,3;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  9,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,7;0,0;19,5;---;23,6;74,1
